compound_id,compound_name,canonical_smiles,structure_key,structure_id,connectivity_group,original_dili_category,dili_label,label_source,structure_source,pubchem_cid,standardization_version,source_compound_ids,source_original_categories
LT01188,Darifenacin hydrobromide,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,HXGBXQDTNZMWGS-RUZDIDTESA-N,e8c156092e574488703a4c8cebb0c8d5ca79098dba89d050e02c9e8beb3a7c90,HXGBXQDTNZMWGS,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/444030,444030,dilirank_parent_v1,"[""LT01188""]","[""vNo-DILI-concern""]"
LT01189,Cephalexin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,a3f81f170914ea95cb95acd0137ee4a63197421fe8bda2788e6bee8ace7a6bbc,ZAIPMKNFIOOWCQ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/27447,27447,dilirank_parent_v1,"[""LT01189""]","[""vLess-DILI-concern""]"
LT01190,Cetirizine hydrochloride,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZKLPARSLTMPFCP-UHFFFAOYSA-N,143ed55432472f0dba01386147fde54da05f2d5891ab569e7f08144707ef4ea1,ZKLPARSLTMPFCP,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/55182,55182,dilirank_parent_v1,"[""LT01190""]","[""vLess-DILI-concern""]"
LT01191,Solifenacin succinate,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,FBOUYBDGKBSUES-VXKWHMMOSA-N,a82be769b894fc5692414843664a39fe03c79f86df2c404149b70040012f3e0e,FBOUYBDGKBSUES,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/216457,216457,dilirank_parent_v1,"[""LT01191""]","[""vLess-DILI-concern""]"
LT01192,Ranolazine,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,b5d50332751911f7ad268874a3ac9a47186f63e45283b3cb4fdff9c7558c7735,XKLMZUWKNUAPSZ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/56959,56959,dilirank_parent_v1,"[""LT01192""]","[""vNo-DILI-concern""]"
LT01196,Chloramphenicol,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-RKDXNWHRSA-N,1751ca8c66478255b7e2251cb250235aa97c8ade52dc9a9b5f1a4765052e6113,WIIZWVCIJKGZOK,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5959,5959,dilirank_parent_v1,"[""LT01196""]","[""vNo-DILI-concern""]"
LT01198,Chlordiazepoxide hydrochloride,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,BUCORZSTKDOEKQ-UHFFFAOYSA-N,7750bfa9226da089858a2cd0381b4a6e51a3605cf56252475832277db3aae431,BUCORZSTKDOEKQ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9916,9916,dilirank_parent_v1,"[""LT01198""]","[""vLess-DILI-concern""]"
LT01199,Atazanavir sulfate,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,AXRYRYVKAWYZBR-GASGPIRDSA-N,3aa136bb930dc6873839e2ed33c7bd3b6b8febb810d45f441684e2e5af7389c6,AXRYRYVKAWYZBR,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/158550,158550,dilirank_parent_v1,"[""LT01199""]","[""vLess-DILI-concern""]"
LT01201,Chlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N,19556d78d05abba34a135a49a8dde5bd6155315077bc521c2d0b9f3d0a848b1d,WEQAYVWKMWHEJO,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2717,2717,dilirank_parent_v1,"[""LT01201""]","[""vMost-DILI-concern""]"
LT01202,Bortezomib,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,GXJABQQUPOEUTA-RDJZCZTQSA-N,346202a08271f129f6b607fd51529d812b7522fb759c7031a237f7f63472263f,GXJABQQUPOEUTA,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/387447,387447,dilirank_parent_v1,"[""LT01202""]","[""vMost-DILI-concern""]"
LT01203,Anidulafungin,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,JHVAMHSQVVQIOT-MFAJLEFUSA-N,111f2e586c3e6297264d47df54f997b1abed9bf78f491340b5997a5a7c6b8196,JHVAMHSQVVQIOT,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/166548,166548,dilirank_parent_v1,"[""LT01203""]","[""vMost-DILI-concern""]"
LT01207,Chloroquine phosphate,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,WHTVZRBIWZFKQO-UHFFFAOYSA-N,1a4f56e7e493476880e64a7826a6b1554731278e143cce958f496a6f32fc1b16,WHTVZRBIWZFKQO,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/64927,64927,dilirank_parent_v1,"[""LT01207""]","[""vLess-DILI-concern""]"
LT01208,Chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N,13c54afa77a9b0be270f0fe672c33b4e84a3a9011f4b3fc25b95e358f29619a7,JBMKAUGHUNFTOL,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2720,2720,dilirank_parent_v1,"[""LT01208""]","[""vLess-DILI-concern""]"
LT01209,Cinacalcet hydrochloride,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,VDHAWDNDOKGFTD-MRXNPFEDSA-N,9ffe3c771f6c73efea842d2edb74e57bce423e3b52ea8bfc4d382d1caeb5db51,VDHAWDNDOKGFTD,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/156418,156418,dilirank_parent_v1,"[""LT01209""]","[""vNo-DILI-concern""]"
LT01210,Conivaptan hydrochloride,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,IKENVDNFQMCRTR-UHFFFAOYSA-N,33044d5316c971ea19133dfcd5373ff481904fdde221bb3a4210b1207f0e8222,IKENVDNFQMCRTR,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/216322,216322,dilirank_parent_v1,"[""LT01210""]","[""vNo-DILI-concern""]"
LT01214,Erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,AAKJLRGGTJKAMG-UHFFFAOYSA-N,4ecb28c39d95bc2c6c135e49bc01bd1d6f7febb71cd151b3ec0f13c30093eb33,AAKJLRGGTJKAMG,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/176871,176871,dilirank_parent_v1,"[""LT01214""]","[""vMost-DILI-concern""]"
LT01215,Alvimopan,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,UPNUIXSCZBYVBB-JVFUWBCBSA-N,74e40436ad91cc29efc8c8b1b95502a753b574d8cd80dfde74a4e4b861c7d7b1,UPNUIXSCZBYVBB,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5488548,5488548,dilirank_parent_v1,"[""LT01215""]","[""vNo-DILI-concern""]"
LT01217,Ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,YLXDSYKOBKBWJQ-LBPRGKRZSA-N,66987b27e27f3701be0e897154e77d0816a222af7dfed8895288b11f211bbd41,YLXDSYKOBKBWJQ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/208902,208902,dilirank_parent_v1,"[""LT01217""]","[""vNo-DILI-concern""]"
LT01218,Cimetidine,CN=C(NC#N)NCCSCc1nc[nH]c1C,AQIXAKUUQRKLND-UHFFFAOYSA-N,85cf93ee26419dfa83baffffff5704b08aea6d90324d067a6d246026e790f0f6,AQIXAKUUQRKLND,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2756,2756,dilirank_parent_v1,"[""LT01218""]","[""vLess-DILI-concern""]"
LT01219,Cinchophen,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,YTRMTPPVNRALON-UHFFFAOYSA-N,dac1a1b535db9b14bcc2a1b9669894d3b7bdb7866672974854265dc0028b2af5,YTRMTPPVNRALON,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/8593,8593,dilirank_parent_v1,"[""LT01219""]","[""vMost-DILI-concern""]"
LT01220,Tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,SUJUHGSWHZTSEU-FYBSXPHGSA-N,54954e9aba1bde1815de3fb92eae707f403f69eecb77cb5a45da306869af33d4,SUJUHGSWHZTSEU,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54682461,54682461,dilirank_parent_v1,"[""LT01220""]","[""vMost-DILI-concern""]"
LT01222,Tigecycline,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,SOVUOXKZCCAWOJ-HJYUBDRYSA-N,e4dedc42c0b7f32fb25f18a3117e3d8053a01b6c64dca87dbfb85b3161a7195c,SOVUOXKZCCAWOJ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/54686904,54686904,dilirank_parent_v1,"[""LT01222""]","[""vMost-DILI-concern""]"
LT01224,Cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,PTOAARAWEBMLNO-KVQBGUIXSA-N,3c2acb254f65054d3d2af1484bc6c787cc05e2c2ad1b9b667a7ca3d6003a7820,PTOAARAWEBMLNO,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/20279,20279,dilirank_parent_v1,"[""LT01224""]","[""vLess-DILI-concern""]"
LT01225,Clindamycin hydrochloride,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,KDLRVYVGXIQJDK-AWPVFWJPSA-N,4640c346e9769ded26a949ac8baa96c5b431c8c36358ba3225883f4d473c600d,KDLRVYVGXIQJDK,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/16051951,16051951,dilirank_parent_v1,"[""LT01225""]","[""vLess-DILI-concern""]"
LT01228,Clometacin,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,DGMZLCLHHVYDIS-UHFFFAOYSA-N,7440bc5508e6b25b15b445d56663795352b557889bc285889e07516310a91b00,DGMZLCLHHVYDIS,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/33176,33176,dilirank_parent_v1,"[""LT01228""]","[""vMost-DILI-concern""]"
LT01233,Nelarabine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,IXOXBSCIXZEQEQ-UHTZMRCNSA-N,d66d5b579faf40d2251e6052fd264fd731aa32a990f7532741de18ac73b63f36,IXOXBSCIXZEQEQ,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3011155,3011155,dilirank_parent_v1,"[""LT01233""]","[""vLess-DILI-concern""]"
LT01235,Cloxacillin sodium,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,a2411ec48bbd292b7eab0e803914f9ba36e1df1feaf9a35d5ffb37cbd628f88d,LQOLIRLGBULYKD,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23675320,23675320,dilirank_parent_v1,"[""LT01235""]","[""vLess-DILI-concern""]"
LT01238,Lenalidomide,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,GOTYRUGSSMKFNF-UHFFFAOYSA-N,9050944ef349632e51c39ffc6d40c4f1f0f5d35d9cdcb6f7d7886132043ecf91,GOTYRUGSSMKFNF,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/216326,216326,dilirank_parent_v1,"[""LT01238""]","[""vLess-DILI-concern""]"
LT01240,Lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,WGFOBBZOWHGYQH-MXHNKVEKSA-N,95ed60d4f76b10ea761a207882f1a15af31a4b8c52410dee389c6c3e2dede29e,WGFOBBZOWHGYQH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/157920,157920,dilirank_parent_v1,"[""LT01240""]","[""vNo-DILI-concern""]"
LT01241,Sorafenib tosylate,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,a9ed2abb16dce9d5a165e3f2c26538e7c655f8be121d5fa6a2ec8a1e7cb9f117,MLDQJTXFUGDVEO,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/406563,406563,dilirank_parent_v1,"[""LT01241""]","[""vMost-DILI-concern""]"
LT01242,Varenicline tartrate,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,JQSHBVHOMNKWFT-DTORHVGOSA-N,b7cc0c5f03d04fedbf4428e4ff035513bdff0c4c91735fdabb321a0710be0b97,JQSHBVHOMNKWFT,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6918678,6918678,dilirank_parent_v1,"[""LT01242""]","[""vLess-DILI-concern""]"
LT01243,Darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,6f0b8a37393e7e8c115815fd0a8e08c0b6a7ab0db93fc343a63d0ff8538b8858,CJBJHOAVZSMMDJ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/213039,213039,dilirank_parent_v1,"[""LT01243""]","[""vMost-DILI-concern""]"
LT01244,Aliskiren hemifumarate,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,UXOWGYHJODZGMF-QORCZRPOSA-N,9cec539cf55247e3b6b58327b96cb737ac8ffc1d6d7b9d0162e17740e8a8568a,UXOWGYHJODZGMF,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6918427,6918427,dilirank_parent_v1,"[""LT01244""]","[""vLess-DILI-concern""]"
LT01248,Dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,4e2440bf7a2bfb9211731f6ad37b7f25d07771ef5ee820d35a384ee91da1edc5,ZBNZXTGUTAYRHI,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3062316,3062316,dilirank_parent_v1,"[""LT01248""]","[""vLess-DILI-concern""]"
LT01249,Cyclobenzaprine hydrochloride,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,JURKNVYFZMSNLP-UHFFFAOYSA-N,25b4ba129bd7bb2e9f09e2dbcb2c917b9bb3d934e573652c7dedd5aee7e2c048,JURKNVYFZMSNLP,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/22576,22576,dilirank_parent_v1,"[""LT01249""]","[""vLess-DILI-concern""]"
LT01250,Cyclofenil,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,GVOUFPWUYJWQSK-UHFFFAOYSA-N,02b97b981205a3a0524d70a8c00285f9d19888bb464e58a957b1626426b15027,GVOUFPWUYJWQSK,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/2898,2898,dilirank_parent_v1,"[""LT01250""]","[""vMost-DILI-concern""]"
LT01251,Sitagliptin phosphate,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,MFFMDFFZMYYVKS-SECBINFHSA-N,642e02cbc23976d01138d2b8f95d635b0b0279736846fc141a4ae0821a296bdc,MFFMDFFZMYYVKS,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11591741,11591741,dilirank_parent_v1,"[""LT01251""]","[""vLess-DILI-concern""]"
LT01252,Paliperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,PMXMIIMHBWHSKN-UHFFFAOYSA-N,045924780148a14c916222134b55fe983e0ccbd9bfb410815c6a655d20e188b9,PMXMIIMHBWHSKN,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/115237,115237,dilirank_parent_v1,"[""LT01252""]","[""vLess-DILI-concern""]"
LT01254,Posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,RAGOYPUPXAKGKH-XAKZXMRKSA-N,b877875e568346042c8158f1d3c1a9ccb2270676c8ac711b5e1b33929722a0a9,RAGOYPUPXAKGKH,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/468595,468595,dilirank_parent_v1,"[""LT01254""]","[""vMost-DILI-concern""]"
LT01255,Cyproheptadine hydrochloride,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,JJCFRYNCJDLXIK-UHFFFAOYSA-N,10dfda2eb25588b500645078a4582cd43ecdbb1a53e56f16b049cd5d75d15a86,JJCFRYNCJDLXIK,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/13770,13770,dilirank_parent_v1,"[""LT01255""]","[""vLess-DILI-concern""]"
LT01261,Temsirolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CBPNZQVSJQDFBE-FUXHJELOSA-N,fcdd2507f7f4aa6f79643ec409b2fac87d8ae6e1bc366f73a46af85dab44edbd,CBPNZQVSJQDFBE,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6918289,6918289,dilirank_parent_v1,"[""LT01261""]","[""vNo-DILI-concern""]"
LT01262,Sapropterin dihydrochloride,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,FNKQXYHWGSIFBK-RPDRRWSUSA-N,313fe08a5370078e5e484d15044ae0e894c41841bce529c1dc3478c983c9cde6,FNKQXYHWGSIFBK,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/135409471,135409471,dilirank_parent_v1,"[""LT01262""]","[""vNo-DILI-concern""]"
LT01263,Milnacipran hydrochloride,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,GJJFMKBJSRMPLA-HIFRSBDPSA-N,1482b3f8547c50df716b1e2f649b3424e4848e8460927089f4245e497c9c8ffc,GJJFMKBJSRMPLA,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/163701,163701,dilirank_parent_v1,"[""LT01263""]","[""vMost-DILI-concern""]"
LT01266,Dexlansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1,MJIHNNLFOKEZEW-RUZDIDTESA-N,53fc53272e854429473057efa3ac519964c8a2b98196ea2d94a122a339fea7a8,MJIHNNLFOKEZEW,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9578005,9578005,dilirank_parent_v1,"[""LT01266""]","[""vLess-DILI-concern""]"
LT01267,Everolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,HKVAMNSJSFKALM-GKUWKFKPSA-N,d7288c161899ec01b0cd3364186e6d5181079a2c8303ac45ddbc643991304aa2,HKVAMNSJSFKALM,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6442177,6442177,dilirank_parent_v1,"[""LT01267""]","[""vLess-DILI-concern""]"
LT01269,Codeine sulfate,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,OROGSEYTTFOCAN-DNJOTXNNSA-N,a822b11a45c7d68ce5aa97103664b5349d2d708eb6d6c14dd5d190d442ac39b9,OROGSEYTTFOCAN,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/21155870,21155870,dilirank_parent_v1,"[""LT01269""]","[""vNo-DILI-concern""]"
LT01285,Didanosine,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N,0ce4315ad0b1e045682d9c59e13a5a77b36e0a06f3f60e89f87ebcabb8e539c3,BXZVVICBKDXVGW,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/135398739,135398739,dilirank_parent_v1,"[""LT01285""]","[""vMost-DILI-concern""]"
LT01288,Mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,RTGDFNSFWBGLEC-SYZQJQIISA-N,ac25b08c2d8f05e97d7bd14480248734174e9127cdadf9326346354ed6a14093,RTGDFNSFWBGLEC,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281078,5281078,dilirank_parent_v1,"[""LT01288""]","[""vLess-DILI-concern""]"
LT01289,Cefdinir,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,RTXOFQZKPXMALH-GHXIOONMSA-N,be982279987703aae834c461041c20dd2fac0fc1bcdea636d7aaf018c6e483b4,RTXOFQZKPXMALH,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6915944,6915944,dilirank_parent_v1,"[""LT01289""]","[""vLess-DILI-concern""]"
LT01292,Diltiazem hydrochloride,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,HSUGRBWQSSZJOP-RTWAWAEBSA-N,7864cd3f61f4d7ccd03cf37d3e0ab0d23b14ab2daefe7d05e30eb0825ba7fdff,HSUGRBWQSSZJOP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/62920,62920,dilirank_parent_v1,"[""LT01292""]","[""vMost-DILI-concern""]"
LT01302,Disopyramide phosphate,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N,8ea6dbdf61a9dd2eadb754d42382f669308b737ac6744bdf45aa93a6b93a75d1,UVTNFZQICZKOEM,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/30928,30928,dilirank_parent_v1,"[""LT01302""]","[""vLess-DILI-concern""]"
LT01308,Dobutamine hydrochloride,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,JRWZLRBJNMZMFE-UHFFFAOYSA-N,e904c48e06529b299fed27afe4015552b816eea21bd34dd976cb418b7e518223,JRWZLRBJNMZMFE,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/65324,65324,dilirank_parent_v1,"[""LT01308""]","[""vNo-DILI-concern""]"
